"annotation_id","annotator","created_at","id","image","label","lead_time","updated_at"
89,"1","2023-12-29T13:25:06.451823Z",89,"/data/upload/2/7b1b6d50-WIN_20231227_10_08_14_Procropped_600px.png","[{""x"":14.137111283012715,""y"":23.448123096220804,""width"":18.78284348694966,""height"":16.65631517488313,""rotation"":36.46923439005178,""rectanglelabels"":[""red_die_pip1""],""original_width"":600,""original_height"":600},{""x"":75.30266343825664,""y"":64.40677966101693,""width"":17.917675544794182,""height"":18.644067796610187,""rotation"":0,""rectanglelabels"":[""red_die_pip2""],""original_width"":600,""original_height"":600},{""x"":37.07161217839274,""y"":64.36311764732596,""width"":15.32490477553522,""height"":17.917675544794175,""rotation"":344.4758890032468,""rectanglelabels"":[""red_die_pip2""],""original_width"":600,""original_height"":600},{""x"":16.89444231613459,""y"":41.21385612796413,""width"":15.404301042432289,""height"":17.85198313937489,""rotation"":46.49433359126607,""rectanglelabels"":[""red_die_pip4""],""original_width"":600,""original_height"":600},{""x"":18.93879337359716,""y"":63.10818621115884,""width"":14.912354712581848,""height"":18.826057049020033,""rotation"":32.84908895908569,""rectanglelabels"":[""red_die_pip4""],""original_width"":600,""original_height"":600},{""x"":60.35862236179518,""y"":57.80369779737179,""width"":15.012106537530235,""height"":17.2269862252636,""rotation"":19.69862137457966,""rectanglelabels"":[""red_die_pip4""],""original_width"":600,""original_height"":600}]",142.614,"2023-12-29T13:25:06.451823Z"
90,"1","2023-12-29T16:17:23.661765Z",90,"/data/upload/2/4cc80400-WIN_20231227_10_08_23_Procropped_600px.png","[{""x"":7.796572481347512,""y"":43.561117942057884,""width"":17.89981247812305,""height"":14.769975786924942,""rotation"":354.3938340485349,""rectanglelabels"":[""red_die_pip2""],""original_width"":600,""original_height"":600},{""x"":55.48402317591028,""y"":56.54574549484907,""width"":15.41574275340602,""height"":16.987383517403934,""rotation"":28.321211238008118,""rectanglelabels"":[""red_die_pip4""],""original_width"":600,""original_height"":600}]",32.771,"2023-12-29T16:17:23.661765Z"
91,"1","2023-12-29T16:17:45.992541Z",91,"/data/upload/2/413e4b1e-WIN_20231227_10_08_28_Procropped_600px.png","[{""x"":37.6589374369577,""y"":17.33372279314756,""width"":15.188730415768614,""height"":16.65014580413391,""rotation"":318.46207305613575,""rectanglelabels"":[""red_die_pip2""],""original_width"":600,""original_height"":600}]",19.873,"2023-12-29T16:17:45.992541Z"
92,"1","2023-12-29T16:18:03.414819Z",92,"/data/upload/2/37eaa2d0-WIN_20231227_10_08_32_Procropped_600px.png","[{""x"":31.1081424029698,""y"":73.98402185663056,""width"":16.409077936733276,""height"":15.837235181526749,""rotation"":312.90706569471195,""rectanglelabels"":[""red_die_pip3""],""original_width"":600,""original_height"":600}]",15.739,"2023-12-29T16:18:03.414819Z"
93,"1","2023-12-29T16:19:18.072759Z",93,"/data/upload/2/0c3351fa-WIN_20231227_12_45_21_Procropped_600px.png","[{""x"":43.883878009939025,""y"":35.971838421585524,""width"":16.050298951008052,""height"":15.25423728813567,""rotation"":332.24645284628275,""rectanglelabels"":[""red_die_pip4""],""original_width"":600,""original_height"":600},{""x"":21.476800860815644,""y"":55.60248984585302,""width"":18.18937153198196,""height"":14.87122871611567,""rotation"":331.38954033403553,""rectanglelabels"":[""red_die_pip4""],""original_width"":600,""original_height"":600},{""x"":43.09927360774818,""y"":66.58595641646488,""width"":13.801452784503638,""height"":18.401937046004846,""rotation"":0,""rectanglelabels"":[""red_die_pip6""],""original_width"":600,""original_height"":600},{""x"":59.63591918114389,""y"":67.0814711613328,""width"":14.527845036319603,""height"":18.41772374717517,""rotation"":349.64094751191755,""rectanglelabels"":[""red_die_pip6""],""original_width"":600,""original_height"":600}]",71.777,"2023-12-29T16:19:18.072759Z"
94,"1","2023-12-29T16:20:53.213535Z",94,"/data/upload/2/5dfb2629-WIN_20231227_12_45_28_Procropped_600px.png","[{""x"":62.49878441443024,""y"":46.64193366401914,""width"":16.98181843398166,""height"":18.135306574886716,""rotation"":340.1775354296351,""rectanglelabels"":[""red_die_pip6""],""original_width"":600,""original_height"":600},{""x"":50.00652950862633,""y"":70.24617984629961,""width"":14.742973839144227,""height"":18.55707457843224,""rotation"":341.0193935836627,""rectanglelabels"":[""red_die_pip6""],""original_width"":600,""original_height"":600},{""x"":31.45939083211089,""y"":46.752413914608276,""width"":15.980629539951563,""height"":17.67554479418886,""rotation"":7.331115386285035,""rectanglelabels"":[""red_die_pip2""],""original_width"":600,""original_height"":600},{""x"":28.443891575178444,""y"":31.56966569345271,""width"":16.606729676481724,""height"":16.98961200568956,""rotation"":316.2361589885511,""rectanglelabels"":[""red_die_pip3""],""original_width"":600,""original_height"":600}]",77.71,"2023-12-29T16:20:53.213535Z"
95,"1","2023-12-29T16:22:19.435242Z",95,"/data/upload/2/47371937-WIN_20231227_12_45_34_Procropped_600px.png","[{""x"":21.313993901215415,""y"":46.49583332860343,""width"":14.977423240952556,""height"":18.443039627338525,""rotation"":60.3820663081288,""rectanglelabels"":[""red_die_pip2""],""original_width"":600,""original_height"":600},{""x"":42.42714776670062,""y"":67.76096545545808,""width"":14.288136588658077,""height"":17.91525324185033,""rotation"":4.680443618251388,""rectanglelabels"":[""red_die_pip1""],""original_width"":600,""original_height"":600},{""x"":71.42857142857147,""y"":69.49152542372879,""width"":15.738498789346211,""height"":17.917675544794243,""rotation"":0,""rectanglelabels"":[""red_die_pip1""],""original_width"":600,""original_height"":600},{""x"":25.73119119813973,""y"":65.2776274386234,""width"":15.538102464550011,""height"":18.469802833299184,""rotation"":51.80905017961271,""rectanglelabels"":[""red_die_pip6""],""original_width"":600,""original_height"":600}]",84.326,"2023-12-29T16:22:19.435242Z"
96,"1","2023-12-29T16:24:47.033463Z",96,"/data/upload/2/371ccf92-WIN_20231227_12_45_47_Procropped_600px.png","[{""x"":70.19093063217076,""y"":71.29770487391308,""width"":15.019706518449185,""height"":18.848584152275752,""rotation"":324.87559607326693,""rectanglelabels"":[""red_die_pip1""],""original_width"":600,""original_height"":600},{""x"":26.817546282272254,""y"":44.93734174503588,""width"":16.949152542372875,""height"":15.496368038740965,""rotation"":347.141909827003,""rectanglelabels"":[""red_die_pip3""],""original_width"":600,""original_height"":600},{""x"":21.319621033797628,""y"":61.63516175340508,""width"":16.23296347405942,""height"":18.079731062683425,""rotation"":11.78232513446153,""rectanglelabels"":[""red_die_pip6""],""original_width"":600,""original_height"":600},{""x"":76.46234646603286,""y"":27.20884132539262,""width"":18.40193704600483,""height"":15.701738769521603,""rotation"":27.25532837494268,""rectanglelabels"":[""red_die_pip6""],""original_width"":600,""original_height"":600}]",142.874,"2023-12-29T16:24:47.033463Z"
97,"1","2023-12-29T16:26:36.338864Z",97,"/data/upload/2/c9bc86dd-WIN_20231227_12_45_54_Procropped_600px.png","[{""x"":74.26912935641636,""y"":25.420378223278185,""width"":18.479902628471084,""height"":16.50263067373002,""rotation"":21.711875197667837,""rectanglelabels"":[""red_die_pip1""],""original_width"":600,""original_height"":600},{""x"":83.07609457263163,""y"":57.726862795799875,""width"":17.674552765374372,""height"":16.753901215073512,""rotation"":21.18134950026507,""rectanglelabels"":[""red_die_pip1""],""original_width"":600,""original_height"":600},{""x"":7.506053268765134,""y"":52.78450363196126,""width"":18.40193704600484,""height"":17.191283292978206,""rotation"":0,""rectanglelabels"":[""red_die_pip5""],""original_width"":600,""original_height"":600},{""x"":39.17597390056499,""y"":64.91517806144962,""width"":13.229950228737275,""height"":17.91767554479421,""rotation"":23.286064918222337,""rectanglelabels"":[""red_die_pip6""],""original_width"":600,""original_height"":600}]",95.347,"2023-12-29T16:26:36.338864Z"
98,"1","2023-12-29T16:28:29.192832Z",98,"/data/upload/2/7eaffbfb-WIN_20231227_12_51_20_Procropped_600px.png","[{""x"":6.1561507305532475,""y"":45.98489884799369,""width"":17.425055078712216,""height"":14.530368469342752,""rotation"":326.4036091063077,""rectanglelabels"":[""red_die_pip4""],""original_width"":600,""original_height"":600},{""x"":21.81343828489111,""y"":57.98955975295955,""width"":16.908616208799295,""height"":14.285714285714304,""rotation"":322.35908768201546,""rectanglelabels"":[""red_die_pip1""],""original_width"":600,""original_height"":600},{""x"":71.91832638153689,""y"":64.56694046139425,""width"":15.739049676757705,""height"":17.91767554479422,""rotation"":343.6104596659664,""rectanglelabels"":[""red_die_pip4""],""original_width"":600,""original_height"":600},{""x"":46.57041647554034,""y"":61.08817997042302,""width"":15.874160283500924,""height"":17.191283292978234,""rotation"":335.0423167448944,""rectanglelabels"":[""red_die_pip5""],""original_width"":600,""original_height"":600}]",109.737,"2023-12-29T16:28:29.192832Z"
99,"1","2023-12-29T16:32:16.400720Z",99,"/data/upload/2/56c18b1e-WIN_20231227_12_51_25_Procropped_600px.png","[{""x"":77.96610169491524,""y"":63.438256658595634,""width"":18.644067796610173,""height"":17.67554479418887,""rotation"":0,""rectanglelabels"":[""red_die_pip3""],""original_width"":600,""original_height"":600},{""x"":68.63817822752624,""y"":44.52718222628403,""width"":16.22276029055688,""height"":17.0508446466558,""rotation"":30.562043601940616,""rectanglelabels"":[""red_die_pip4""],""original_width"":600,""original_height"":600},{""x"":63.2462274771285,""y"":15.02518768597498,""width"":16.177795179734552,""height"":16.447174606794796,""rotation"":39.3566817194656,""rectanglelabels"":[""red_die_pip5""],""original_width"":600,""original_height"":600},{""x"":2.155929708801497,""y"":15.108285423257408,""width"":19.85311955546433,""height"":16.451502196062965,""rotation"":6.594515032226354,""rectanglelabels"":[""red_die_pip5""],""original_width"":600,""original_height"":600}]",225.221,"2023-12-29T16:32:16.400720Z"
100,"1","2023-12-29T16:33:49.503764Z",100,"/data/upload/2/659c4a72-WIN_20231227_12_51_39_Procropped_600px.png","[{""x"":35.988626221518,""y"":68.79622928303193,""width"":15.230443522267144,""height"":17.19128329297829,""rotation"":341.4223537692348,""rectanglelabels"":[""red_die_pip3""],""original_width"":600,""original_height"":600},{""x"":76.36173774871587,""y"":49.795141664149746,""width"":17.1912832929782,""height"":18.159806295399562,""rotation"":332.4709281275443,""rectanglelabels"":[""red_die_invalid""],""original_width"":600,""original_height"":600},{""x"":79.91850307784672,""y"":63.354938687832885,""width"":16.97515407375107,""height"":16.46489104116223,""rotation"":349.143586651938,""rectanglelabels"":[""red_die_pip5""],""original_width"":600,""original_height"":600},{""x"":63.83116509992563,""y"":66.92679489532193,""width"":15.273373852146857,""height"":18.742443358797413,""rotation"":350.6900598250144,""rectanglelabels"":[""red_die_pip6""],""original_width"":600,""original_height"":600},{""x"":64.16464891041163,""y"":74.57627118644068,""width"":1.6949152542372872,""height"":0.4842615012106535,""rotation"":0,""rectanglelabels"":[""red_die_pip6""],""original_width"":600,""original_height"":600}]",71.522,"2023-12-29T16:33:49.503764Z"
101,"1","2023-12-29T18:37:09.212270Z",101,"/data/upload/2/f3ccb2ed-WIN_20231227_12_51_46_Procropped_600px.png","[{""x"":4.1182477089979015,""y"":28.12674992742969,""width"":18.159806295399495,""height"":16.728478753492396,""rotation"":6.044092162240474,""rectanglelabels"":[""red_die_pip3""],""original_width"":600,""original_height"":600},{""x"":51.10368394929511,""y"":51.34986507634329,""width"":15.254237288135586,""height"":17.24504945311886,""rotation"":7.313488628031507,""rectanglelabels"":[""red_die_pip4""],""original_width"":600,""original_height"":600},{""x"":51.12621137421321,""y"":68.98484158484865,""width"":14.057216293820684,""height"":18.40193704600489,""rotation"":345.1916229609587,""rectanglelabels"":[""red_die_pip6""],""original_width"":600,""original_height"":600},{""x"":76.93369986961093,""y"":62.81451090092225,""width"":16.94915254237289,""height"":18.401937046004864,""rotation"":353.1817854283496,""rectanglelabels"":[""red_die_pip3""],""original_width"":600,""original_height"":600}]",113.609,"2023-12-29T18:37:09.212270Z"
102,"1","2023-12-29T18:37:44.410287Z",102,"/data/upload/2/d5068e3c-WIN_20231227_12_51_55_Procropped_600px.png","[{""x"":7.021791767554474,""y"":53.99515738498789,""width"":17.917675544794193,""height"":17.917675544794175,""rotation"":0,""rectanglelabels"":[""red_die_pip4""],""original_width"":600,""original_height"":600},{""x"":21.170078889463433,""y"":64.75072980179569,""width"":15.905471774700356,""height"":16.948758320574136,""rotation"":344.9084273214056,""rectanglelabels"":[""red_die_pip2""],""original_width"":600,""original_height"":600},{""x"":63.38301735062226,""y"":60.94656132126431,""width"":16.222760290556863,""height"":18.63257901583255,""rotation"":354.1140121669722,""rectanglelabels"":[""red_die_pip6""],""original_width"":600,""original_height"":600},{""x"":79.35019943518606,""y"":47.04639172565624,""width"":18.307477397565183,""height"":16.22683870402986,""rotation"":15.230271292223676,""rectanglelabels"":[""red_die_pip3""],""original_width"":600,""original_height"":600}]",76.705,"2023-12-29T18:38:29.585654Z"
103,"1","2023-12-29T18:39:48.974925Z",103,"/data/upload/2/78ff51a7-WIN_20231227_12_52_03_Procropped_600px.png","[{""x"":27.882580132000555,""y"":46.00274926234201,""width"":15.644390020563382,""height"":18.1598062953996,""rotation"":47.48955292199889,""rectanglelabels"":[""red_die_pip1""],""original_width"":600,""original_height"":600},{""x"":69.21834311153111,""y"":62.16010700893585,""width"":17.466572778849265,""height"":18.133488665800527,""rotation"":346.8770901410042,""rectanglelabels"":[""red_die_pip1""],""original_width"":600,""original_height"":600},{""x"":48.42959411624165,""y"":70.70914116639182,""width"":15.516018201132228,""height"":17.345596636160057,""rotation"":319.7636416907264,""rectanglelabels"":[""red_die_pip3""],""original_width"":600,""original_height"":600},{""x"":22.220833792338865,""y"":67.12281670964279,""width"":14.769975786924922,""height"":18.344604526979715,""rotation"":10.08059798754158,""rectanglelabels"":[""red_die_pip5""],""original_width"":600,""original_height"":600}]",78.072,"2023-12-29T18:39:48.974925Z"
104,"1","2023-12-29T18:41:06.058358Z",104,"/data/upload/2/f98d6ee6-WIN_20231227_12_52_35_Procropped_600px.png","[{""x"":18.54357423280188,""y"":69.44049853804356,""width"":18.886198547215454,""height"":17.54705312902621,""rotation"":316.5862469601197,""rectanglelabels"":[""red_die_pip2""],""original_width"":600,""original_height"":600},{""x"":16.46489104116223,""y"":68.52300242130751,""width"":1.937046004842614,""height"":1.2106537530266195,""rotation"":0,""rectanglelabels"":[""red_die_pip2""],""original_width"":600,""original_height"":600},{""x"":36.73740728119447,""y"":61.525304978731135,""width"":15.738498789346211,""height"":17.457532106986594,""rotation"":334.5858253010954,""rectanglelabels"":[""red_die_pip5""],""original_width"":600,""original_height"":600},{""x"":76.18750188748061,""y"":57.3238889313766,""width"":15.277153622100137,""height"":19.24466750544769,""rotation"":324.4940298857592,""rectanglelabels"":[""red_die_pip6""],""original_width"":600,""original_height"":600},{""x"":74.81840193704599,""y"":69.00726392251815,""width"":17.191283292978227,""height"":18.159806295399452,""rotation"":0,""rectanglelabels"":[""red_die_pip6""],""original_width"":600,""original_height"":600}]",70.494,"2023-12-29T18:41:06.058358Z"
105,"1","2023-12-29T18:50:32.740536Z",105,"/data/upload/2/cb27d718-WIN_20231227_12_52_46_Procropped_600px.png","[{""x"":13.559322033898308,""y"":65.37530266343819,""width"":17.675544794188845,""height"":18.159806295399445,""rotation"":0,""rectanglelabels"":[""red_die_pip2""],""original_width"":600,""original_height"":600},{""x"":63.352322744968426,""y"":65.84677271302911,""width"":16.27895753007608,""height"":18.121784846708437,""rotation"":14.269784754078898,""rectanglelabels"":[""red_die_pip1""],""original_width"":600,""original_height"":600},{""x"":75.57294996455198,""y"":73.4172796422002,""width"":16.189269945126018,""height"":17.144545191210124,""rotation"":312.8106645537318,""rectanglelabels"":[""red_die_pip1""],""original_width"":600,""original_height"":600},{""x"":64.75491873045551,""y"":50.749189653516424,""width"":15.552265451369413,""height"":17.397453886669993,""rotation"":341.5240359475007,""rectanglelabels"":[""red_die_pip6""],""original_width"":600,""original_height"":600}]",391.628,"2023-12-29T18:50:32.740536Z"
106,"1","2023-12-29T18:52:14.585546Z",106,"/data/upload/2/40519892-WIN_20231227_13_07_43_Procropped_600px.png","[{""x"":25.665859564164666,""y"":67.31234866828088,""width"":15.980629539951567,""height"":18.40193704600486,""rotation"":0,""rectanglelabels"":[""red_die_pip5""],""original_width"":600,""original_height"":600},{""x"":64.55167686520086,""y"":61.35259765628661,""width"":14.769975786924933,""height"":18.00523029106365,""rotation"":330.97477831218697,""rectanglelabels"":[""red_die_pip2""],""original_width"":600,""original_height"":600},{""x"":45.395002957242454,""y"":54.40188436967883,""width"":15.012106537530242,""height"":17.262578692337975,""rotation"":29.92212985606244,""rectanglelabels"":[""red_die_pip2""],""original_width"":600,""original_height"":600},{""x"":53.2033400424166,""y"":45.0251265246253,""width"":14.557056713992061,""height"":17.116599507604025,""rotation"":8.841814560190528,""rectanglelabels"":[""red_die_pip6""],""original_width"":600,""original_height"":600}]",99.893,"2023-12-29T18:52:14.585546Z"
107,"1","2023-12-29T18:54:25.160721Z",107,"/data/upload/2/ca605346-WIN_20231227_13_07_48_Procropped_600px.png","[{""x"":8.966402233199902,""y"":61.44581845163073,""width"":16.317731139358298,""height"":18.89163823283038,""rotation"":8.595911436920346,""rectanglelabels"":[""red_die_pip6""],""original_width"":600,""original_height"":600},{""x"":36.398873707452935,""y"":49.11278889000688,""width"":16.61551736624073,""height"":16.460303313774038,""rotation"":335.22485943116885,""rectanglelabels"":[""red_die_pip5""],""original_width"":600,""original_height"":600},{""x"":40.388505359231495,""y"":60.39469814199636,""width"":15.769073549045906,""height"":17.75748186615077,""rotation"":19.33480853782487,""rectanglelabels"":[""red_die_pip4""],""original_width"":600,""original_height"":600},{""x"":63.43825665859569,""y"":49.636803874091996,""width"":16.94915254237288,""height"":17.433414043583543,""rotation"":0,""rectanglelabels"":[""red_die_pip1""],""original_width"":600,""original_height"":600}]",128.859,"2023-12-29T18:54:25.160721Z"
108,"1","2023-12-29T18:56:00.513353Z",108,"/data/upload/2/369e59ab-WIN_20231227_13_07_57_Procropped_600px.png","[{""x"":85.09465923758499,""y"":31.888556918281818,""width"":16.80725296181779,""height"":16.330020866298344,""rotation"":27.660738511958186,""rectanglelabels"":[""red_die_pip5""],""original_width"":600,""original_height"":600},{""x"":41.19863395287025,""y"":63.00914520622014,""width"":15.824210324053581,""height"":19.133640590417166,""rotation"":39.76441033820038,""rectanglelabels"":[""red_die_pip6""],""original_width"":600,""original_height"":600},{""x"":15.980629539951574,""y"":68.76513317191282,""width"":15.254237288135593,""height"":17.917675544794207,""rotation"":0,""rectanglelabels"":[""red_die_pip2""],""original_width"":600,""original_height"":600},{""x"":51.6677605665228,""y"":59.51172865659292,""width"":16.476484187761812,""height"":17.730470269210628,""rotation"":338.6414476229397,""rectanglelabels"":[""red_die_pip3""],""original_width"":600,""original_height"":600}]",91.251,"2023-12-29T18:56:00.513353Z"
109,"1","2023-12-29T18:56:48.442023Z",109,"/data/upload/2/3966cab5-WIN_20231227_13_08_18_Procropped_600px.png","[{""x"":21.06537530266344,""y"":58.83777239709443,""width"":15.738498789346245,""height"":18.159806295399513,""rotation"":0,""rectanglelabels"":[""red_die_pip4""],""original_width"":600,""original_height"":600},{""x"":58.684752267342844,""y"":74.2526949116975,""width"":14.527845036319597,""height"":19.12832929782088,""rotation"":323.4142247959204,""rectanglelabels"":[""red_die_pip3""],""original_width"":600,""original_height"":600},{""x"":81.90450815938611,""y"":68.56077566029833,""width"":17.917675544794193,""height"":18.891993973843533,""rotation"":6.271077449499046,""rectanglelabels"":[""red_die_pip5""],""original_width"":600,""original_height"":600}]",45.22,"2023-12-29T18:56:48.442023Z"
110,"1","2023-12-29T18:57:52.501099Z",110,"/data/upload/2/bd0c5810-WIN_20231227_13_08_24_Procropped_600px.png","[{""x"":79.09247763542508,""y"":44.56984799302691,""width"":18.653763737994254,""height"":18.236313478836134,""rotation"":11.379213914874754,""rectanglelabels"":[""red_die_pip6""],""original_width"":600,""original_height"":600},{""x"":12.832929782082322,""y"":69.73365617433416,""width"":15.496368038740913,""height"":18.886198547215503,""rotation"":0,""rectanglelabels"":[""red_die_pip3""],""original_width"":600,""original_height"":600},{""x"":43.612212670616216,""y"":70.14473953314176,""width"":16.7996026983633,""height"":17.50564360203593,""rotation"":308.4407887570062,""rectanglelabels"":[""red_die_pip1""],""original_width"":600,""original_height"":600}]",56.141,"2023-12-29T18:57:52.501099Z"
111,"1","2023-12-29T18:58:43.199844Z",111,"/data/upload/2/451842e9-WIN_20231227_13_08_30_Procropped_600px.png","[{""x"":65.99982884575856,""y"":39.072800916723146,""width"":17.675544794188813,""height"":17.433414043583518,""rotation"":9.688786560366225,""rectanglelabels"":[""red_die_pip4""],""original_width"":600,""original_height"":600},{""x"":14.175436675291031,""y"":54.914915964146125,""width"":17.454643409633487,""height"":18.437259861471944,""rotation"":6.519801751655621,""rectanglelabels"":[""red_die_pip3""],""original_width"":600,""original_height"":600},{""x"":63.57094076698394,""y"":65.05660943365793,""width"":15.980629539951567,""height"":18.159806295399594,""rotation"":24.530810367517006,""rectanglelabels"":[""red_die_pip3""],""original_width"":600,""original_height"":600}]",48.146,"2023-12-29T18:58:43.199844Z"
112,"1","2023-12-29T18:59:40.573145Z",112,"/data/upload/2/53f24ac6-WIN_20231227_13_08_40_Procropped_600px.png","[{""x"":76.93951906236616,""y"":52.725551973369214,""width"":18.058310111387797,""height"":18.159806295399548,""rotation"":9.63116979245956,""rectanglelabels"":[""red_die_pip3""],""original_width"":600,""original_height"":600},{""x"":20.68548206952334,""y"":75.27432316667561,""width"":18.86173271937363,""height"":17.095788300617247,""rotation"":323.1709991352281,""rectanglelabels"":[""red_die_pip1""],""original_width"":600,""original_height"":600},{""x"":79.90314769975788,""y"":70.70217917675542,""width"":17.433414043583557,""height"":16.70702179176755,""rotation"":0,""rectanglelabels"":[""red_die_pip6""],""original_width"":600,""original_height"":600}]",53.101,"2023-12-29T18:59:40.573145Z"
113,"1","2023-12-29T19:00:37.595906Z",113,"/data/upload/2/56b85283-WIN_20231227_13_08_47_Procropped_600px.png","[{""x"":24.61834199513968,""y"":51.86084108255834,""width"":17.271043324792895,""height"":17.310967195697998,""rotation"":349.50682817807257,""rectanglelabels"":[""red_die_pip3""],""original_width"":600,""original_height"":600},{""x"":82.63332744286916,""y"":53.228119319559596,""width"":17.977024077120948,""height"":17.96700012856326,""rotation"":14.97287576678599,""rectanglelabels"":[""red_die_pip1""],""original_width"":600,""original_height"":600},{""x"":62.08012556419151,""y"":56.20282238874044,""width"":16.464891041162197,""height"":18.27149485238483,""rotation"":8.078344663162966,""rectanglelabels"":[""red_die_pip6""],""original_width"":600,""original_height"":600}]",55.737,"2023-12-29T19:00:37.595906Z"
114,"1","2023-12-29T19:01:21.732956Z",114,"/data/upload/2/6ee9d7dc-WIN_20231227_13_09_00_Procropped_600px.png","[{""x"":79.52952851876404,""y"":61.64753440756338,""width"":17.87233855065578,""height"":17.01943714002461,""rotation"":32.15229514128123,""rectanglelabels"":[""red_die_pip2""],""original_width"":600,""original_height"":600},{""x"":29.21091788655082,""y"":63.49920262775313,""width"":14.585138940543061,""height"":17.55952790424348,""rotation"":25.76932762433745,""rectanglelabels"":[""red_die_pip4""],""original_width"":600,""original_height"":600},{""x"":52.337649887886606,""y"":58.129234976487645,""width"":15.012106537530249,""height"":19.001690254794187,""rotation"":23.96248897457741,""rectanglelabels"":[""red_die_pip6""],""original_width"":600,""original_height"":600}]",43.116,"2023-12-29T19:01:21.732956Z"
115,"1","2023-12-29T19:02:28.137996Z",115,"/data/upload/2/1ecadb58-WIN_20231227_13_09_07_Procropped_600px.png","[{""x"":8.360844868168458,""y"":66.40100495152356,""width"":17.1850898351474,""height"":18.937779633333715,""rotation"":6.483073692896539,""rectanglelabels"":[""red_die_pip5""],""original_width"":600,""original_height"":600},{""x"":83.8959899804796,""y"":59.07795237469144,""width"":17.79264872753595,""height"":17.37585262913593,""rotation"":25.444345229750354,""rectanglelabels"":[""red_die_pip3""],""original_width"":600,""original_height"":600},{""x"":56.90072639225179,""y"":68.7651331719128,""width"":15.254237288135597,""height"":18.15980629539956,""rotation"":0,""rectanglelabels"":[""red_die_pip2""],""original_width"":600,""original_height"":600}]",64.935,"2023-12-29T19:02:28.137996Z"
116,"1","2023-12-29T19:03:27.595638Z",116,"/data/upload/2/e38642d0-WIN_20231227_13_09_14_Procropped_600px.png","[{""x"":9.436774310398523,""y"":58.402866924735775,""width"":17.888951849936593,""height"":18.441916882282268,""rotation"":2.6416190125291337,""rectanglelabels"":[""red_die_pip1""],""original_width"":600,""original_height"":600},{""x"":83.8837772397093,""y"":61.76271186440668,""width"":18.208232445520505,""height"":17.91767554479421,""rotation"":36.86989764584291,""rectanglelabels"":[""red_die_pip1""],""original_width"":600,""original_height"":600},{""x"":56.25290067879036,""y"":52.130668153116,""width"":16.949152542372875,""height"":17.6755447941889,""rotation"":17.156756090720933,""rectanglelabels"":[""red_die_pip5""],""original_width"":600,""original_height"":600}]",53.31,"2023-12-29T19:03:27.595638Z"
117,"1","2023-12-29T19:04:28.827006Z",117,"/data/upload/2/ab5e5e48-WIN_20231227_13_09_21_Procropped_600px.png","[{""x"":50.796149626595664,""y"":28.200109759470433,""width"":14.728238038072725,""height"":18.2887353204388,""rotation"":23.96248897457724,""rectanglelabels"":[""red_die_pip4""],""original_width"":600,""original_height"":600},{""x"":14.493877715361734,""y"":60.62901583016017,""width"":18.95316307346109,""height"":17.411092534835074,""rotation"":342.5360731081585,""rectanglelabels"":[""red_die_pip3""],""original_width"":600,""original_height"":600},{""x"":78.6695818832485,""y"":47.62613602412865,""width"":17.675544794188852,""height"":16.330177654366018,""rotation"":52.36107767157756,""rectanglelabels"":[""red_die_pip5""],""original_width"":600,""original_height"":600}]",56.884,"2023-12-29T19:04:28.827006Z"
118,"1","2023-12-29T19:05:09.549210Z",118,"/data/upload/2/2df24057-WIN_20231227_13_09_31_Procropped_600px.png","[{""x"":16.7812464911566,""y"":44.08256483294514,""width"":16.70702179176754,""height"":19.12832929782088,""rotation"":42.0157178564055,""rectanglelabels"":[""red_die_pip4""],""original_width"":600,""original_height"":600},{""x"":39.84700355345161,""y"":59.47700197671497,""width"":14.28571428571428,""height"":19.165150889175223,""rotation"":6.745579647480554,""rectanglelabels"":[""red_die_pip5""],""original_width"":600,""original_height"":600},{""x"":64.04111042808825,""y"":56.3607301194919,""width"":15.980629539951558,""height"":18.40193704600489,""rotation"":333.43494882292305,""rectanglelabels"":[""red_die_pip5""],""original_width"":600,""original_height"":600}]",39.333,"2023-12-29T19:05:09.549210Z"
119,"1","2023-12-29T19:06:05.381056Z",119,"/data/upload/2/1db40804-WIN_20231227_13_09_37_Procropped_600px.png","[{""x"":5.576988367771244,""y"":69.5819855472661,""width"":18.159806295399516,""height"":18.401937046004836,""rotation"":353.6598082540909,""rectanglelabels"":[""red_die_pip2""],""original_width"":600,""original_height"":600},{""x"":68.66429195517723,""y"":45.96366265620611,""width"":18.295630617770435,""height"":16.998772585778113,""rotation"":39.9570281049742,""rectanglelabels"":[""red_die_pip3""],""original_width"":600,""original_height"":600},{""x"":73.04985759674675,""y"":78.54780906563283,""width"":17.408651128878454,""height"":20.75285212331827,""rotation"":304.21570213243774,""rectanglelabels"":[""red_die_pip5""],""original_width"":600,""original_height"":600}]",53.079,"2023-12-29T19:06:05.381056Z"
